Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Curtailed
01-07 19:00,830.692,756.6906810955519,756.6906810955519,False
01-07 20:00,830.692,755.4160788396788,755.4160788396788,False
01-07 21:00,830.692,740.6285233300679,740.6285233300679,False
01-07 22:00,830.692,722.1141802967186,722.1141802967186,False
01-07 23:00,830.692,712.8569727903706,712.8569727903706,False
01-08 00:00,830.692,717.3052310067114,717.3052310067114,False
01-08 01:00,830.692,711.7874035364553,711.7874035364553,False
01-08 02:00,830.692,712.2402630533485,712.2402630533485,False
01-08 03:00,830.692,712.4204279488395,712.4204279488395,False
01-08 04:00,830.692,721.7742692830925,721.7742692830925,False
01-08 05:00,830.692,736.1505326231692,736.1505326231692,False
01-08 06:00,830.692,752.7323462485494,752.7323462485494,False
01-08 07:00,830.692,764.045342725813,764.045342725813,False
01-08 08:00,830.692,765.3729702884675,765.3729702884675,False
01-08 09:00,830.692,760.4688582796392,760.4688582796392,False
01-08 10:00,830.692,758.077469169258,758.077469169258,False
01-08 11:00,830.692,758.4849194554414,758.4849194554414,False
01-08 12:00,830.692,759.98769768999,759.98769768999,False
01-08 13:00,830.692,755.8987644053364,755.8987644053364,False
01-08 14:00,830.692,762.6655418090759,762.6655418090759,False
01-08 15:00,830.692,765.3022823773615,765.3022823773615,False
01-08 16:00,830.692,770.9815594325845,770.9815594325845,False
01-08 17:00,830.692,712.6971247471521,712.6971247471521,False
01-08 18:00,830.692,719.204080882353,719.204080882353,False
01-08 19:00,828.0,748.6913047957044,748.6913047957044,False
01-08 20:00,830.692,743.1910274863787,743.1910274863787,False
01-08 21:00,830.692,739.6368450048806,739.6368450048806,False
01-08 22:00,830.692,850.537,850.537,False
01-08 23:00,830.692,850.537,850.537,False
01-09 00:00,830.692,850.537,850.537,False
01-09 01:00,830.692,850.537,850.537,False
01-09 02:00,830.669,850.537,850.537,False
01-09 03:00,749.277,850.537,850.537,False
01-09 04:00,615.197,850.537,850.537,False
01-09 05:00,472.046,850.537,850.537,False
01-09 06:00,153.334,850.537,850.537,False
01-09 07:00,299.751,850.5370000000001,850.5370000000001,False
01-09 08:00,778.684,850.5369999999999,850.5369999999999,False
01-09 09:00,830.399,850.537,850.537,False
01-09 10:00,830.692,850.5369999999999,850.5369999999999,False
01-09 11:00,433.284,850.537,850.537,False
01-09 12:00,397.084,850.5370000000001,850.5370000000001,False
01-09 13:00,195.992,850.5370000000001,850.5370000000001,False
01-09 14:00,203.332,850.537,850.537,False
01-09 15:00,147.002,850.537,850.537,False
01-09 16:00,104.273,850.537,850.537,False
01-09 17:00,36.9161,850.537,850.537,False
01-09 18:00,277.546,850.537,850.537,False
01-09 19:00,529.618,850.537,850.537,False
01-09 20:00,339.65,850.537,850.537,False
01-09 21:00,228.515,850.537,850.537,False
01-09 22:00,133.525,740.9573189503816,740.9573189503816,False
01-09 23:00,362.895,722.6852392112368,722.6852392112368,False
01-10 00:00,534.438,850.537,850.537,False
01-10 01:00,830.692,850.537,850.537,False
01-10 02:00,830.692,850.537,850.537,False
01-10 03:00,830.692,658.2494061262648,658.2494061262648,False
01-10 04:00,830.692,673.2878566255577,673.2878566255577,False
01-10 05:00,830.692,577.1594012748599,577.1594012748599,False
01-10 06:00,830.692,850.537,850.537,False
01-10 07:00,830.692,850.537,850.537,False
01-10 08:00,830.692,850.537,850.537,False
01-10 09:00,830.692,850.537,850.537,False
01-10 10:00,806.968,850.537,850.537,False
01-10 11:00,439.783,0.0,0.0,False
01-10 12:00,204.911,850.537,850.537,False
01-10 13:00,228.403,850.537,850.537,False
01-10 14:00,363.263,850.537,850.537,False
01-10 15:00,596.285,850.537,850.537,False
01-10 16:00,827.571,850.537,850.537,False
01-10 17:00,827.943,850.537,850.537,False
01-10 18:00,695.725,850.537,850.537,False
01-10 19:00,552.538,850.537,850.537,False
01-10 20:00,366.381,850.537,850.537,False
01-10 21:00,483.582,850.537,850.537,False
01-10 22:00,414.459,850.537,850.537,False
01-10 23:00,260.261,850.537,850.537,False
01-11 00:00,336.563,850.537,850.537,False
01-11 01:00,435.969,850.537,850.537,False
01-11 02:00,310.753,850.537,850.537,False
01-11 03:00,252.182,850.537,850.537,False
01-11 04:00,213.09,850.537,850.537,False
01-11 05:00,364.604,850.537,850.537,False
01-11 06:00,469.612,850.537,850.537,False
01-11 07:00,454.283,850.537,850.537,False
01-11 08:00,687.492,850.537,850.537,False
01-11 09:00,830.692,0.0,0.0,False
01-11 10:00,830.692,850.537,850.537,False
01-11 11:00,830.692,0.0,0.0,False
01-11 12:00,830.692,850.537,850.537,False
01-11 13:00,830.692,850.537,850.537,False
01-11 14:00,830.692,850.537,850.537,False
01-11 15:00,830.692,850.537,850.537,False
01-11 16:00,830.692,0.0,0.0,False
01-11 17:00,830.692,850.537,850.537,False
01-11 18:00,830.692,0.0,0.0,False
01-11 19:00,830.692,850.537,850.537,False
01-11 20:00,830.692,0.0,0.0,False
01-11 21:00,830.692,850.537,850.537,False
01-11 22:00,830.692,850.5370000000001,850.5370000000001,False
01-11 23:00,830.692,850.537,850.537,False
01-12 00:00,830.692,850.537,850.537,False
01-12 01:00,830.692,850.537,850.537,False
01-12 02:00,830.692,850.537,850.537,False
01-12 03:00,830.692,850.5369999999999,850.5369999999999,False
01-12 04:00,830.692,850.537,850.537,False
01-12 05:00,830.692,850.537,850.537,False
01-12 06:00,830.692,850.5370000000001,850.5370000000001,False
01-12 07:00,830.692,850.537,850.537,False
01-12 08:00,830.692,850.537,850.537,False
01-12 09:00,830.692,850.537,850.537,False
01-12 10:00,830.692,850.537,850.537,False
01-12 11:00,830.692,850.537,850.537,False
01-12 12:00,830.692,850.5370000000001,850.5370000000001,False
01-12 13:00,830.692,850.537,850.537,False
01-12 14:00,830.692,850.537,850.537,False
01-12 15:00,830.692,850.537,850.537,False
01-12 16:00,830.692,850.537,850.537,False
01-12 17:00,830.692,850.537,850.537,False
01-12 18:00,830.692,0.0,0.0,False
01-12 19:00,830.692,850.537,850.537,False
01-12 20:00,830.692,2277.021,489.0569642680745,False
01-12 21:00,830.692,850.537,850.537,False
01-12 22:00,830.692,850.537,850.537,False
01-12 23:00,830.692,850.537,850.537,False
01-13 00:00,830.692,850.537,850.537,False
01-13 01:00,830.692,850.537,850.537,False
01-13 02:00,830.692,850.537,850.537,False
01-13 03:00,830.692,850.537,850.537,False
01-13 04:00,830.692,850.537,850.537,False
01-13 05:00,830.692,850.537,850.537,False
01-13 06:00,830.692,850.5370000000001,850.5370000000001,False
01-13 07:00,710.466,0.0,0.0,False
01-13 08:00,715.67,671.1194031401794,671.1194031401794,False
01-13 09:00,649.223,850.537,850.537,False
01-13 10:00,751.803,850.537,850.537,False
01-13 11:00,251.734,850.537,850.537,False
01-13 12:00,502.516,850.537,850.537,False
01-13 13:00,830.692,850.537,850.537,False
01-13 14:00,714.4,850.537,850.537,False
01-13 15:00,750.668,850.5369999999999,850.5369999999999,False
01-13 16:00,830.692,850.537,850.537,False
01-13 17:00,830.692,850.537,850.537,False
01-13 18:00,830.692,713.4662250207934,713.4662250207934,False
01-13 19:00,830.692,850.537,850.537,False
01-13 20:00,830.692,850.537,850.537,False
01-13 21:00,830.692,850.537,850.537,False
01-13 22:00,830.692,850.537,850.537,False
01-13 23:00,830.692,850.537,850.537,False
01-14 00:00,830.692,850.537,850.537,False
01-14 01:00,795.63,850.537,850.537,False
01-14 02:00,789.69,850.537,850.537,False
01-14 03:00,830.692,850.537,850.537,False
01-14 04:00,830.692,850.537,850.537,False
01-14 05:00,830.692,850.537,850.537,False
01-14 06:00,830.692,850.537,850.537,False
01-14 07:00,830.692,850.537,850.537,False
01-14 08:00,830.692,850.537,850.537,False
01-14 09:00,830.692,850.537,850.537,False
01-14 10:00,830.692,850.537,850.537,False
01-14 11:00,830.692,850.5370000000001,850.5370000000001,False
01-14 12:00,830.692,850.5369999999999,850.5369999999999,False
01-14 13:00,830.652,850.537,850.537,False
01-14 14:00,763.947,850.537,850.537,False
01-14 15:00,829.267,850.537,850.537,False
01-14 16:00,280.977,850.5370000000001,850.5370000000001,False
01-14 17:00,105.905,850.537,850.537,False
01-14 18:00,69.4141,850.537,850.537,False
01-14 19:00,27.3986,850.537,850.537,False
01-14 20:00,47.3554,850.537,850.537,False
01-14 21:00,63.1821,850.5370000000001,850.5370000000001,False
01-14 22:00,175.482,850.5369999999999,850.5369999999999,False
01-14 23:00,304.495,850.537,850.537,False
01-15 00:00,545.756,850.537,850.537,False
01-15 01:00,705.6,850.537,850.537,False
01-15 02:00,521.565,850.5369999999999,850.5369999999999,False
01-15 03:00,830.67,850.537,850.537,False
01-15 04:00,830.692,850.537,850.537,False
01-15 05:00,667.751,850.537,850.537,False
01-15 06:00,381.703,850.537,850.537,False
01-15 07:00,291.501,850.537,850.537,False
01-15 08:00,213.777,850.537,850.537,False
01-15 09:00,67.4339,850.537,850.537,False
01-15 10:00,0.0,850.5369999999999,850.5369999999999,False
01-15 11:00,0.0,850.5369999999999,850.5369999999999,False
01-15 12:00,0.0,850.5370000000001,850.5370000000001,False
01-15 13:00,0.0,850.537,850.537,False
01-15 14:00,0.8230599999999999,850.5370000000001,850.5370000000001,False
01-15 15:00,62.128099999999996,850.537,850.537,False
01-15 16:00,139.016,850.5369999999999,850.5369999999999,False
01-15 17:00,582.85,850.537,850.537,False
01-15 18:00,627.311,850.537,850.537,False
01-15 19:00,502.311,850.5369999999999,850.5369999999999,False
01-15 20:00,672.82,850.537,850.537,False
01-15 21:00,793.566,850.5370000000001,850.5370000000001,False
01-15 22:00,616.937,0.0,0.0,False
01-15 23:00,329.361,850.5369999999999,850.5369999999999,False
01-16 00:00,211.412,850.537,850.537,False
01-16 01:00,206.131,691.4496175016602,691.4496175016602,False
01-16 02:00,136.262,850.5369999999999,850.5369999999999,False
01-16 03:00,284.59,850.537,850.537,False
01-16 04:00,152.111,850.5369999999999,850.5369999999999,False
01-16 05:00,221.088,649.6578974807559,649.6578974807559,False
01-16 06:00,19.4666,654.967876419157,654.967876419157,False
01-16 07:00,27.1017,672.16873268211,672.16873268211,False
01-16 08:00,52.168,588.8606840827941,588.8606840827941,False
01-16 09:00,37.1622,669.3851387406387,669.3851387406387,False
01-16 10:00,115.255,617.1124543832698,617.1124543832698,False
01-16 11:00,54.7124,680.4532309508925,680.4532309508925,False
01-16 12:00,25.447,628.4057878587282,628.4057878587282,False
01-16 13:00,0.794648,701.365607029722,701.365607029722,False
01-16 14:00,0.0,655.217336051268,655.217336051268,False
01-16 15:00,43.402300000000004,610.4223643209842,610.4223643209842,False
01-16 16:00,112.249,726.8182589014629,726.8182589014629,False
01-16 17:00,144.429,745.7551595213113,745.7551595213113,False
01-16 18:00,20.4462,756.5372031709204,756.5372031709204,False
01-16 19:00,21.104,753.0724171011896,753.0724171011896,False
01-16 20:00,26.6878,753.1563533630717,753.1563533630717,False
01-16 21:00,46.8538,759.9219594921208,759.9219594921208,False
01-16 22:00,125.927,765.7575083485709,765.7575083485709,False
01-16 23:00,53.8585,0.0,0.0,False
01-17 00:00,58.6188,850.537,850.537,False
01-17 01:00,56.5615,850.537,850.537,False
01-17 02:00,25.1367,850.537,850.537,False
01-17 03:00,21.6333,850.537,850.537,False
01-17 04:00,0.0,850.537,850.537,False
01-17 05:00,45.53,850.537,850.537,False
01-17 06:00,40.153,850.537,850.537,False
01-17 07:00,74.1155,850.5370000000001,850.5370000000001,False
01-17 08:00,160.887,850.537,850.537,False
01-17 09:00,159.728,850.537,850.537,False
01-17 10:00,175.694,673.1086190626407,673.1086190626407,False
01-17 11:00,199.239,0.0,0.0,False
01-17 12:00,178.179,665.752630392538,665.752630392538,False
01-17 13:00,229.079,666.2665276441846,666.2665276441846,False
01-17 14:00,398.928,803.2490619982643,803.2490619982643,False
01-17 15:00,428.027,850.537,850.537,False
01-17 16:00,298.194,812.8639064731161,812.8639064731161,False
01-17 17:00,335.682,850.5369999999999,850.5369999999999,False
01-17 18:00,194.219,850.537,850.537,False
01-17 19:00,219.814,850.5370000000001,850.5370000000001,False
01-17 20:00,232.177,850.537,850.537,False
01-17 21:00,200.798,850.537,850.537,False
01-17 22:00,216.671,850.537,850.537,False
01-17 23:00,125.004,850.537,850.537,False
01-18 00:00,115.871,850.5370000000001,850.5370000000001,False
01-18 01:00,151.545,850.537,850.537,False
01-18 02:00,131.679,850.5370000000001,850.5370000000001,False
01-18 03:00,99.2062,850.537,850.537,False
01-18 04:00,123.146,850.537,850.537,False
01-18 05:00,276.761,850.537,850.537,False
01-18 06:00,278.049,850.537,850.537,False
01-18 07:00,308.364,850.537,850.537,False
01-18 08:00,340.766,850.537,850.537,False
01-18 09:00,180.335,850.537,850.537,False
01-18 10:00,122.356,850.537,850.537,False
01-18 11:00,123.146,850.537,850.537,False
01-18 12:00,72.7866,850.537,850.537,False
01-18 13:00,58.315599999999996,850.5369999999999,850.5369999999999,False
01-18 14:00,39.5192,733.2814927307353,733.2814927307353,False
01-18 15:00,32.4841,850.537,850.537,False
01-18 16:00,1.21684,850.537,850.537,False
01-18 17:00,2.15646,850.5369999999999,850.5369999999999,False
01-18 18:00,39.0922,850.5369999999999,850.5369999999999,False
01-18 19:00,35.7311,722.1471785530601,722.1471785530601,False
01-18 20:00,36.125800000000005,850.5369999999999,850.5369999999999,False
01-18 21:00,52.348699999999994,850.537,850.537,False
01-18 22:00,43.8716,850.537,850.537,False
01-18 23:00,31.1504,850.5369999999999,850.5369999999999,False
01-19 00:00,31.8652,850.537,850.537,False
01-19 01:00,22.1528,670.3812530168678,670.3812530168678,False
01-19 02:00,30.1324,850.5370000000001,850.5370000000001,False
01-19 03:00,84.5206,850.537,850.537,False
01-19 04:00,87.282,850.537,850.537,False
01-19 05:00,51.7623,850.537,850.537,False
01-19 06:00,62.5283,850.5370000000001,850.5370000000001,False
01-19 07:00,97.3797,850.5370000000001,850.5370000000001,False
01-19 08:00,175.655,850.537,850.537,False
01-19 09:00,117.862,850.537,850.537,False
01-19 10:00,110.704,850.537,850.537,False
01-19 11:00,82.1537,,,False
01-19 12:00,130.771,,,False
01-19 13:00,205.895,850.537,850.537,False
01-19 14:00,244.246,850.5370000000001,850.5370000000001,False
01-19 15:00,149.697,850.5370000000001,850.5370000000001,False
01-19 16:00,157.609,0.0,0.0,False
01-19 17:00,263.091,850.537,850.537,False
01-19 18:00,263.12,850.537,850.537,False
01-19 19:00,806.305,850.5369999999999,850.5369999999999,False
01-19 20:00,830.692,850.537,850.537,False
01-19 21:00,830.692,850.537,850.537,False
01-19 22:00,829.745,850.537,850.537,False
01-19 23:00,783.161,850.537,850.537,False
01-20 00:00,830.692,850.537,850.537,False
01-20 01:00,830.692,850.537,850.537,False
01-20 02:00,830.692,850.5369999999999,850.5369999999999,False
01-20 03:00,830.692,850.537,850.537,False
01-20 04:00,830.692,850.537,850.537,False
01-20 05:00,830.692,850.537,850.537,False
01-20 06:00,830.692,850.5370000000001,850.5370000000001,False
01-20 07:00,830.692,850.537,850.537,False
01-20 08:00,830.692,2277.021,482.03203867985343,False
01-20 09:00,830.633,0.0,0.0,False
01-20 10:00,709.673,850.537,850.537,False
01-20 11:00,829.242,850.537,850.537,False
01-20 12:00,830.692,850.537,850.537,False
01-20 13:00,776.465,850.537,850.537,False
01-20 14:00,567.753,850.537,850.537,False
01-20 15:00,822.332,850.537,850.537,False
01-20 16:00,663.854,850.537,850.537,False
01-20 17:00,333.404,2277.021,465.3667627392336,False
01-20 18:00,347.456,850.537,850.537,False
01-20 19:00,410.598,850.537,850.537,False
01-20 20:00,581.152,850.5369999999999,850.5369999999999,False
01-20 21:00,586.681,850.537,850.537,False
01-20 22:00,439.793,850.537,850.537,False
01-20 23:00,630.877,850.537,850.537,False
01-21 00:00,520.968,2277.021,426.3637412838426,False
01-21 01:00,543.805,850.537,850.537,False
01-21 02:00,830.692,850.5369999999999,850.5369999999999,False
01-21 03:00,830.692,850.537,850.537,False
01-21 04:00,830.692,850.537,850.537,False
01-21 05:00,830.692,850.537,850.537,False
01-21 06:00,508.171,850.537,850.537,False
01-21 07:00,556.837,850.537,850.537,False
01-21 08:00,829.523,850.537,850.537,False
01-21 09:00,606.304,850.537,850.537,False
01-21 10:00,615.557,0.0,0.0,False
01-21 11:00,431.187,850.537,850.537,False
01-21 12:00,169.705,850.537,850.537,False
01-21 13:00,103.994,907.0631128157031,907.0631128157031,False
01-21 14:00,134.363,850.537,850.537,False
01-21 15:00,159.294,850.537,850.537,False
01-21 16:00,106.765,850.537,850.537,False
01-21 17:00,126.506,850.537,850.537,False
01-21 18:00,135.137,850.537,850.537,False
01-21 19:00,47.670199999999994,893.6709231452617,893.6709231452617,False
01-21 20:00,35.277,850.537,850.537,False
01-21 21:00,77.284,891.6294358323403,891.6294358323403,False
01-21 22:00,195.891,850.537,850.537,False
01-21 23:00,261.864,850.5369999999999,850.5369999999999,False
01-22 00:00,411.83,850.537,850.537,False
01-22 01:00,624.132,850.537,850.537,False
01-22 02:00,763.357,850.537,850.537,False
01-22 03:00,397.045,850.5370000000001,850.5370000000001,False
01-22 04:00,482.88,2277.021,469.5909714348947,False
01-22 05:00,534.387,850.537,850.537,False
01-22 06:00,827.722,758.382803970708,758.382803970708,False
01-22 07:00,828.152,850.537,850.537,False
01-22 08:00,830.156,850.537,850.537,False
01-22 09:00,733.342,850.537,850.537,False
01-22 10:00,830.692,850.537,850.537,False
01-22 11:00,830.692,850.5369999999999,850.5369999999999,False
01-22 12:00,830.692,850.537,850.537,False
01-22 13:00,830.692,850.537,850.537,False
01-22 14:00,830.692,850.537,850.537,False
01-22 15:00,830.692,850.537,850.537,False
01-22 16:00,830.692,850.537,850.537,False
01-22 17:00,830.692,850.537,850.537,False
01-22 18:00,830.692,850.537,850.537,False
01-22 19:00,830.692,850.537,850.537,False
01-22 20:00,830.692,850.537,850.537,False
01-22 21:00,830.692,850.537,850.537,False
01-22 22:00,830.692,850.537,850.537,False
01-22 23:00,830.692,850.537,850.537,False
01-23 00:00,830.692,850.537,850.537,False
01-23 01:00,830.692,850.537,850.537,False
01-23 02:00,830.692,850.537,850.537,False
01-23 03:00,830.692,850.537,850.537,False
01-23 04:00,830.692,850.537,850.537,False
01-23 05:00,830.692,850.537,850.537,False
01-23 06:00,830.692,850.5369999999999,850.5369999999999,False
01-23 07:00,830.692,850.537,850.537,False
01-23 08:00,830.692,850.537,850.537,False
01-23 09:00,830.692,850.5369999999999,850.5369999999999,False
01-23 10:00,768.048,850.537,850.537,False
01-23 11:00,568.681,850.537,850.537,False
01-23 12:00,541.459,0.0,0.0,True
01-23 13:00,623.656,698.4593049648756,698.4593049648756,True
01-23 14:00,827.442,697.6079334975369,697.6079334975369,False
01-23 15:00,670.849,708.7368315433325,708.7368315433325,False
01-23 16:00,600.058,722.8868384599646,722.8868384599646,False
01-23 17:00,489.674,657.6296617205852,657.6296617205852,False
01-23 18:00,688.65,728.9466996151767,728.9466996151767,False
01-23 19:00,701.036,703.8485169668654,703.8485169668654,False
01-23 20:00,830.692,728.9266597604715,728.9266597604715,False
01-23 21:00,830.692,725.4462048078872,725.4462048078872,False
01-23 22:00,830.692,721.1425182064761,721.1425182064761,False
01-23 23:00,828.989,706.0787514368861,706.0787514368861,False
01-24 00:00,805.697,758.9202334678416,758.9202334678416,False
01-24 01:00,785.648,850.537,850.537,False
01-24 02:00,827.349,850.537,850.537,False
01-24 03:00,827.545,691.1762737311922,691.1762737311922,False
01-24 04:00,827.295,850.537,850.537,False
01-24 05:00,698.151,850.537,850.537,False
01-24 06:00,588.916,850.5369999999999,850.5369999999999,False
01-24 07:00,554.023,931.0401640095833,931.0401640095833,False
01-24 08:00,494.857,911.9858179613944,911.9858179613944,False
01-24 09:00,356.534,850.5369999999999,850.5369999999999,False
01-24 10:00,187.716,850.537,850.537,False
01-24 11:00,69.3977,850.537,850.537,False
01-24 12:00,63.0387,850.5369999999999,850.5369999999999,False
01-24 13:00,225.74,850.537,850.537,False
01-24 14:00,278.39,850.537,850.537,False
01-24 15:00,232.412,850.5369999999999,850.5369999999999,False
01-24 16:00,196.61,850.537,850.537,False
01-24 17:00,304.372,656.6673371606812,656.6673371606812,False
01-24 18:00,558.705,850.5369999999999,850.5369999999999,False
01-24 19:00,433.169,850.537,850.537,False
01-24 20:00,829.739,850.537,850.537,False
01-24 21:00,709.754,0.0,0.0,False
01-24 22:00,641.515,850.537,850.537,False
01-24 23:00,830.692,850.537,850.537,False
01-25 00:00,523.424,0.0,0.0,False
01-25 01:00,830.692,850.537,850.537,False
01-25 02:00,830.692,850.537,850.537,False
01-25 03:00,830.692,850.537,850.537,False
01-25 04:00,830.692,0.0,0.0,False
01-25 05:00,830.692,850.537,850.537,False
01-25 06:00,830.692,2277.021,463.7849888038511,False
01-25 07:00,830.692,850.537,850.537,False
01-25 08:00,830.692,906.2689858635288,906.2689858635288,False
01-25 09:00,830.692,899.0295634172645,899.0295634172645,False
01-25 10:00,830.692,850.537,850.537,False
01-25 11:00,830.692,850.537,850.537,False
01-25 12:00,830.692,850.537,850.537,False
01-25 13:00,830.692,850.537,850.537,False
01-25 14:00,830.692,850.537,850.537,False
01-25 15:00,830.692,850.5369999999999,850.5369999999999,False
01-25 16:00,830.692,850.537,850.537,False
01-25 17:00,830.692,850.537,850.537,False
01-25 18:00,830.692,850.537,850.537,False
01-25 19:00,830.692,850.537,850.537,False
01-25 20:00,830.692,897.988968584087,897.988968584087,False
01-25 21:00,830.692,850.537,850.537,False
01-25 22:00,742.339,850.537,850.537,False
01-25 23:00,298.658,850.537,850.537,False
01-26 00:00,539.482,850.5369999999999,850.5369999999999,False
01-26 01:00,387.627,850.537,850.537,False
01-26 02:00,280.976,850.5369999999999,850.5369999999999,False
01-26 03:00,488.484,850.5369999999999,850.5369999999999,False
01-26 04:00,516.604,850.537,850.537,False
01-26 05:00,519.537,850.537,850.537,False
01-26 06:00,830.692,850.537,850.537,False
01-26 07:00,830.692,850.537,850.537,False
01-26 08:00,830.692,850.537,850.537,False
01-26 09:00,830.692,850.5369999999999,850.5369999999999,False
01-26 10:00,830.692,850.537,850.537,False
01-26 11:00,830.692,850.537,850.537,False
01-26 12:00,830.692,850.537,850.537,False
01-26 13:00,830.692,850.537,850.537,False
01-26 14:00,830.692,850.537,850.537,False
01-26 15:00,830.692,850.537,850.537,False
01-26 16:00,830.692,850.537,850.537,False
01-26 17:00,830.692,850.537,850.537,False
01-26 18:00,830.646,850.537,850.537,False
01-26 19:00,830.692,850.537,850.537,False
01-26 20:00,830.692,850.537,850.537,False
01-26 21:00,797.784,850.537,850.537,False
01-26 22:00,830.692,850.5369999999999,850.5369999999999,False
01-26 23:00,245.938,850.537,850.537,False
01-27 00:00,310.754,850.537,850.537,False
01-27 01:00,436.475,850.537,850.537,False
01-27 02:00,167.609,850.537,850.537,False
01-27 03:00,354.584,2277.021,421.7640338699863,False
01-27 04:00,692.932,850.537,850.537,False
01-27 05:00,828.049,850.537,850.537,False
01-27 06:00,830.692,850.5369999999999,850.5369999999999,False
01-27 07:00,830.692,850.537,850.537,False
01-27 08:00,830.692,850.537,850.537,False
01-27 09:00,830.692,850.537,850.537,False
01-27 10:00,830.692,850.537,850.537,False
01-27 11:00,830.692,850.537,850.537,False
01-27 12:00,830.692,850.537,850.537,False
01-27 13:00,830.692,850.537,850.537,False
01-27 14:00,830.692,850.537,850.537,False
01-27 15:00,830.692,850.537,850.537,False
01-27 16:00,830.692,850.537,850.537,False
01-27 17:00,830.692,850.537,850.537,False
01-27 18:00,830.692,850.537,850.537,False
01-27 19:00,830.692,850.537,850.537,False
01-27 20:00,830.692,850.537,850.537,False
01-27 21:00,830.692,850.537,850.537,False
01-27 22:00,830.692,850.537,850.537,False
01-27 23:00,830.692,850.537,850.537,False
01-28 00:00,830.692,850.537,850.537,False
01-28 01:00,830.692,850.537,850.537,False
01-28 02:00,830.692,850.537,850.537,False
01-28 03:00,830.692,850.537,850.537,False
01-28 04:00,830.692,850.537,850.537,False
01-28 05:00,830.692,850.537,850.537,False
01-28 06:00,830.692,850.537,850.537,False
01-28 07:00,830.692,0.0,0.0,False
01-28 08:00,830.692,850.537,850.537,False
01-28 09:00,830.692,850.537,850.537,False
01-28 10:00,830.692,0.0,0.0,False
01-28 11:00,830.692,727.9113248417599,727.9113248417599,False
01-28 12:00,830.692,850.537,850.537,False
01-28 13:00,830.692,850.537,850.537,False
01-28 14:00,789.8,850.537,850.537,False
01-28 15:00,504.542,850.537,850.537,False
01-28 16:00,830.45,850.537,850.537,False
01-28 17:00,830.692,850.537,850.537,False
01-28 18:00,830.692,3374.668,529.6978059763541,False
01-28 19:00,716.266,850.537,850.537,False
01-28 20:00,225.375,850.537,850.537,False
01-28 21:00,360.99,850.537,850.537,False
01-28 22:00,830.692,850.537,850.537,False
01-28 23:00,785.331,850.537,850.537,False
01-29 00:00,829.822,850.537,850.537,False
01-29 01:00,624.352,879.3575757552007,879.3575757552007,False
01-29 02:00,827.805,850.537,850.537,False
01-29 03:00,830.692,728.4629146414342,728.4629146414342,False
01-29 04:00,830.498,850.5369999999999,850.5369999999999,False
01-29 05:00,814.731,980.3342865836175,980.3342865836175,False
01-29 06:00,545.446,850.537,850.537,False
01-29 07:00,365.655,757.0799788185503,757.0799788185503,False
01-29 08:00,676.038,760.845937496454,760.845937496454,False
01-29 09:00,830.692,0.0,0.0,False
01-29 10:00,662.203,850.537,850.537,False
01-29 11:00,622.161,850.537,850.537,False
01-29 12:00,560.118,766.5302608478511,766.5302608478511,False
01-29 13:00,361.788,762.4830162823584,762.4830162823584,False
01-29 14:00,445.586,761.2716208751104,761.2716208751104,False
01-29 15:00,511.956,759.7286841381247,759.7286841381247,False
01-29 16:00,830.692,762.7698237609552,762.7698237609552,False
01-29 17:00,830.692,763.4116528568177,763.4116528568177,False
01-29 18:00,830.692,632.5904702399641,632.5904702399641,False
01-29 19:00,814.107,760.6251211450774,760.6251211450774,False
01-29 20:00,830.692,762.9940368982494,762.9940368982494,False
01-29 21:00,830.692,758.9943029180631,758.9943029180631,False
01-29 22:00,830.692,1084.9921858702846,1084.9921858702846,False
01-29 23:00,830.692,850.537,850.537,False
01-30 00:00,489.645,761.4266426634663,761.4266426634663,False
01-30 01:00,545.808,760.7246564573198,760.7246564573198,False
01-30 02:00,830.692,757.6723033834338,757.6723033834338,False
01-30 03:00,830.692,848.8254630192118,848.8254630192118,False
01-30 04:00,830.692,850.537,850.537,False
01-30 05:00,830.692,850.537,850.537,False
01-30 06:00,830.692,0.0,0.0,False
01-30 07:00,733.121,850.537,850.537,False
01-30 08:00,830.692,850.537,850.537,False
01-30 09:00,402.839,850.537,850.537,False
01-30 10:00,250.861,850.537,850.537,False
01-30 11:00,289.247,850.537,850.537,False
01-30 12:00,383.467,850.537,850.537,False
01-30 13:00,509.914,850.537,850.537,False
01-30 14:00,537.831,850.537,850.537,False
01-30 15:00,527.516,850.537,850.537,False
01-30 16:00,809.021,850.537,850.537,False
01-30 17:00,456.209,850.537,850.537,False
01-30 18:00,506.168,850.537,850.537,False
01-30 19:00,716.617,772.532437516238,772.532437516238,False
01-30 20:00,638.193,774.2564316481482,774.2564316481482,False
01-30 21:00,830.692,777.2667064273085,777.2667064273085,False
01-30 22:00,830.692,775.8912822649313,775.8912822649313,False
01-30 23:00,830.692,772.5572209985812,772.5572209985812,False
01-31 00:00,830.692,850.5369999999999,850.5369999999999,False
01-31 01:00,830.692,850.537,850.537,False
01-31 02:00,830.692,850.5369999999999,850.5369999999999,False
01-31 03:00,830.692,850.537,850.537,False
01-31 04:00,830.692,850.537,850.537,False
01-31 05:00,830.692,850.5369999999999,850.5369999999999,False
01-31 06:00,830.692,850.537,850.537,False
01-31 07:00,830.692,850.537,850.537,False
